动画 ID,官方英文名,中文名,动画时长,事件序号,开始(s),结束(s),≤时长?,type,JumpTableID,Trigger 英文名,Trigger 中文名,重要度,字段/参数
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,2,0.4,1.767,✓,0,154,JumpTable_154,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,7,0.5,1.767,✓,0,118,InvokeAnimCancelEnd_L2,L2 招式 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,51,0.5,6.667,★延续,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=1, field_2=1.0, field_3=1.0"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,11,0.7,1.767,✓,0,11,End If LS Move Queued,缓冲: 左摇杆移动 → 取消,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,10,0.7,1.767,✓,0,31,InvokeAnimCancelEnd_UseItem,道具使用 取消窗口,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,12,0.7,1.767,✓,0,32,End If Weapon Switch Queued,缓冲: 切武器 → 取消,★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,8,0.7,1.767,✓,0,119,TryToInvokeForceParryMode,★ 强制进入弹反模式,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,4,0.7,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100367
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,6,0.7,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100368
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,52,0.767,0.867,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=0, DummyPolyId=8"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,45,1.333,1.433,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,56,1.367,1.467,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=1, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,46,1.6,1.7,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=11001"
a050_308060,LandAirComboAttack2,落地空中连击Attack2,1.767,53,1.633,1.733,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=1, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,26,0,0.033,✓,0,63,63: SetBool32_0x7C_3_RequestAiState,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,13,0,1.767,✓,0,133,JumpTable_133,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,14,0,1.767,✓,0,134,JumpTable_134,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,30,0,0.1,✓,4,,Unknown_4,(未分类),★,"field_0=603, field_2=290, StateInfo=64, field_6=-1"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,31,0,0.1,✓,4,,Unknown_4,(未分类),★,"field_0=603, field_2=295, StateInfo=62, field_6=-1"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,38,0,0.1,✓,16,,Blend,动画混合,★★,
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,27,0,0.2,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=109961
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,28,0,0.2,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=109990
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,29,0,0.2,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=109974
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,52,0,0.067,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=8, SoundID=2001, DummyPolyID=-1, SlotID=10"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,40,0,0.1,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=1000, DummyPolyId=8"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,34,0,0.1,✓,307,,Unknown_307,(未分类),★,
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,44,0,0.5,✓,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=4, field_2=1.0, field_3=1.0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,17,0,0.4,✓,700,,Unknown_700,(未分类),★,"field_0=-1.0, field_2=-1.0, field_3=-1.0, field_4=130, field_9=-1.0, field_10=-1.0, field_11=-1.0, field_12=-1.0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,39,0,1.667,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=21, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,49,0,1,✓,944,,Unknown_944,(未分类),★,"field_0=0.20000000298023224, field_1=0.10000000149011612"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,16,0,0.5,✓,960,,Unknown_960,(未分类),★,
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,53,0.067,1.667,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=8, SoundID=3001, DummyPolyID=-1, SlotID=10"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,0,0.1,1.767,✓,0,87,InvokeAttackAction_Complex,触发攻击判定 (复杂),★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,24,0.1,0.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=106085
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,25,0.1,0.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=106086
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,33,0.133,0.267,✓,0,56,56: SetStartbit13_DamageModule,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,18,0.133,0.267,✓,1,,InvokeAttackBehavior,触发攻击行为 (BehaviorJudgeID),★★★★★,"AttackType=0, field_1=3, BehaviorJudgeID=62, DirectionType=255, Source=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,19,0.133,0.267,✓,1,,InvokeAttackBehavior,触发攻击行为 (BehaviorJudgeID),★★★★★,"AttackType=0, field_1=7, BehaviorJudgeID=180, DirectionType=255, Source=0, StateInfo=153"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,20,0.133,0.267,✓,1,,InvokeAttackBehavior,触发攻击行为 (BehaviorJudgeID),★★★★★,"AttackType=0, field_1=7, BehaviorJudgeID=181, DirectionType=255, Source=0, StateInfo=152"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,21,0.133,0.267,✓,1,,InvokeAttackBehavior,触发攻击行为 (BehaviorJudgeID),★★★★★,"AttackType=0, field_1=7, BehaviorJudgeID=182, DirectionType=255, Source=0, StateInfo=357"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,22,0.133,0.267,✓,1,,InvokeAttackBehavior,触发攻击行为 (BehaviorJudgeID),★★★★★,"AttackType=0, field_1=7, BehaviorJudgeID=185, DirectionType=255, Source=1, StateInfo=358"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,23,0.133,0.267,✓,1,,InvokeAttackBehavior,触发攻击行为 (BehaviorJudgeID),★★★★★,"AttackType=0, field_1=7, BehaviorJudgeID=186, DirectionType=255, Source=1, StateInfo=940"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,35,0.133,0.267,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=404000, DummyPolyID=10300, SlotID=1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,36,0.133,0.267,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=404010, DummyPolyID=10300, SlotID=1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,37,0.133,0.267,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=404020, DummyPolyID=10300, SlotID=1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,32,0.133,0.267,✓,226,,SetKnockbackPercent,设置击退百分比,★★★,KnockbackPercent=0
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,50,0.167,0.267,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=1, SoundID=4200, DummyPolyID=-1, SlotID=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,55,0.167,0.6,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=1, SoundID=400011, DummyPolyID=-1, SlotID=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,56,0.167,0.6,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=1, SoundID=400012, DummyPolyID=-1, SlotID=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,57,0.167,0.6,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=1, SoundID=9012, DummyPolyID=-1, SlotID=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,58,0.167,0.6,✓,129,,PlaySound_ByStateInfo,音效·按状态信息,★★★,"SoundType=1, SoundID=9012, DummyPolyID=-1, SlotID=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,15,0.2,1.767,✓,0,7,Disable Turning,禁止转身,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,41,0.2,1.667,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=21, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,54,0.233,0.333,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=410, DummyPolyID=85, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,42,0.267,0.367,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=1000, DummyPolyId=8"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,1,0.3,1.767,✓,0,115,InvokeAnimCancelEnd_R1_LightKick,R1 攻击 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,9,0.4,1.767,✓,0,26,End If Dodge Queued,缓冲: 闪避 → 取消,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,3,0.4,1.767,✓,0,117,InvokeAnimCancelEnd_L1,L1 防御 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,5,0.4,1.767,✓,0,137,JumpTable_137,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,2,0.4,1.767,✓,0,154,JumpTable_154,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,7,0.5,1.767,✓,0,118,InvokeAnimCancelEnd_L2,L2 招式 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,45,0.5,6.667,★延续,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=1, field_2=1.0, field_3=1.0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,11,0.7,1.767,✓,0,11,End If LS Move Queued,缓冲: 左摇杆移动 → 取消,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,10,0.7,1.767,✓,0,31,InvokeAnimCancelEnd_UseItem,道具使用 取消窗口,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,12,0.7,1.767,✓,0,32,End If Weapon Switch Queued,缓冲: 切武器 → 取消,★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,8,0.7,1.767,✓,0,119,TryToInvokeForceParryMode,★ 强制进入弹反模式,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,4,0.7,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100367
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,6,0.7,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100368
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,43,0.767,0.867,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=0, DummyPolyId=8"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,46,1.267,1.367,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,47,1.367,1.467,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=1, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,48,1.533,1.633,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=11001"
a050_308070,LandAirComboAttack3,落地空中连击Attack3,1.767,51,1.567,1.667,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=1, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,34,0,10,★延续,0,28,28: InvokeIsLadder,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,25,0,0.033,✓,0,63,63: SetBool32_0x7C_3_RequestAiState,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,12,0,1.6,✓,0,133,JumpTable_133,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,13,0,1.6,✓,0,134,JumpTable_134,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,38,0,0.1,✓,16,,Blend,动画混合,★★,
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,20,0,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=9481
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,28,0,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100328
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,29,0,1.2,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100302
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,31,0,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=400244
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,33,0,0.1,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=1000, DummyPolyId=8"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,14,0,0.167,✓,153,,CameraModule3,(未分类),★,"field_0=4.0, field_1=0.25, field_3=1.0, field_5=1"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,32,0,1.6,✓,155,,CameraModule4,相机模块4,★,CameraParamUnk00=11
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,30,0,10,★延续,605,,BlendToIdleOrMovementAnim,混合到待机/移动,★★★,"IsFemaleAnim=0, AnimID=0, AnimWeightAtEventStart=0.0, AnimWeightAtEventEnd=10.0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,1,0,0.667,✓,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=4, field_2=1.0, field_3=1.0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,21,0,0.4,✓,700,,Unknown_700,(未分类),★,"field_0=-1.0, field_1=-1.0, field_2=-1.0, field_3=-1.0, field_4=100, field_9=-1.0, field_10=-1.0, field_11=-1.0, field_12=-1.0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,19,0,1.6,✓,954,,Unknown_954,(未分类),★,
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,18,0,1.6,✓,960,,Unknown_960,(未分类),★,
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,15,0.1,1.2,✓,0,7,Disable Turning,禁止转身,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,23,0.1,0.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=9505
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,24,0.1,0.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=9506
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,39,0.1,0.2,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=4171"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,27,0.133,0.3,✓,226,,SetKnockbackPercent,设置击退百分比,★★★,KnockbackPercent=0
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,22,0.167,0.267,✓,4,,Unknown_4,(未分类),★,"field_0=10100, field_2=184, field_6=-1"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,5,0.167,0.2,✓,145,,InvokeRumbleCam_Global1,震屏·全局1,★,"RumbleCamID=61, Condition=0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,16,0.167,0.667,✓,153,,CameraModule3,(未分类),★,"field_0=7.0, field_1=0.5, field_3=1.0, field_5=1"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,26,0.2,0.233,✓,920,,Unknown_920,(未分类),★,field_0=1620
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,35,0.233,0.333,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=400, DummyPolyID=85, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,36,0.267,0.367,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=1000, DummyPolyId=8"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,2,0.667,6.667,★延续,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=1, field_2=1.0, field_3=1.0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,0,0.7,1.6,✓,0,87,InvokeAttackAction_Complex,触发攻击判定 (复杂),★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,37,1.167,1.267,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=0, DummyPolyId=8"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,17,1.2,1.6,✓,224,,SetTurnSpeed,设置转身速度,★★★★,"TurnSpeed=45.0, IsLockOnCheck=0"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,11,1.4,1.6,✓,0,26,End If Dodge Queued,缓冲: 闪避 → 取消,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,3,1.4,1.6,✓,0,115,InvokeAnimCancelEnd_R1_LightKick,R1 攻击 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,6,1.4,1.6,✓,0,117,InvokeAnimCancelEnd_L1,L1 防御 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,8,1.4,1.6,✓,0,118,InvokeAnimCancelEnd_L2,L2 招式 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,10,1.4,1.6,✓,0,119,TryToInvokeForceParryMode,★ 强制进入弹反模式,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,7,1.4,1.6,✓,0,137,JumpTable_137,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,4,1.4,1.6,✓,0,154,JumpTable_154,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308900,AirElectroReceiveAttack,空中雷击Receive攻击,1.6,9,1.4,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100387
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,34,0,0.033,✓,0,63,63: SetBool32_0x7C_3_RequestAiState,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,25,0,2.267,✓,0,133,JumpTable_133,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,26,0,2.267,✓,0,134,JumpTable_134,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,9,0,0.167,✓,16,,Blend,动画混合,★★,
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,29,0,0.4,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=9481
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,36,0,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100296
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,37,0,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100274
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,38,0,1.6,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100397
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,0,0,0.1,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=9, SoundID=1000, DummyPolyId=8"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,4,0,0.667,✓,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=4, field_2=1.0, field_3=1.0"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,30,0,0.4,✓,700,,Unknown_700,(未分类),★,"field_0=-1.0, field_1=-1.0, field_2=-1.0, field_3=-1.0, field_4=100, field_9=-1.0, field_10=-1.0, field_11=-1.0, field_12=-1.0"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,28,0,1.4,✓,960,,Unknown_960,(未分类),★,
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,27,0.1,2.267,✓,0,7,Disable Turning,禁止转身,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,32,0.1,0.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=9505
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,33,0.1,0.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=9506
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,5,0.133,0.233,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=4171"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,35,0.133,0.3,✓,226,,SetKnockbackPercent,设置击退百分比,★★★,KnockbackPercent=0
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,31,0.167,0.267,✓,4,,Unknown_4,(未分类),★,"field_0=10100, field_2=184, field_6=-1"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,39,0.167,0.2,✓,145,,InvokeRumbleCam_Global1,震屏·全局1,★,"RumbleCamID=61, Condition=0"
a050_308901,LandAirElectroReceiveAttack,落地空中雷击Receive攻击,2.267,10,0.2,0.267,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
